Date,Song,Artist,Rank,Last Week,Peak Position,Weeks in Charts
04/01/2023,Run Rudolph Run,Chuck Berry,25,26,6,21
04/01/2023,Santa Baby,Eartha Kitt With Henri Rene And His Orchestra,26,34,23,11
04/01/2023,Wonderful Christmastime,Paul McCartney,27,28,23,12
04/01/2023,Santa Claus Is Comin' To Town,Jackson 5,28,27,27,10
04/01/2023,Rich Flex,Drake & 21 Savage,29,21,1,8
04/01/2023,This Christmas,Donny Hathaway,30,48,27,5
04/01/2023,You're A Mean One; Mr. Grinch,Thurl Ravenscroft,31,30,25,11
04/01/2023,(There's No Place Like) Home For The Holidays (1959),Perry Como With Mitchell Ayers And His Orchestra,32,14,19,-
04/01/2023,Have Yourself A Merry Little Christmas,Michael Buble,33,45,27,13
04/01/2023,Merry Christmas,Ed Sheeran & Elton John,34,36,34,2
04/01/2023,Something In The Orange,Zach Bryan,35,42,3,36
04/01/2023,Happy Holiday / The Holiday Season,Andy Williams,36,40,14,18
04/01/2023,Anti-Hero,Taylor Swift,37,33,1,10
04/01/2023,Christmastime Is Here,Vince Guaraldi Trio,38,46,26,7
04/01/2023,Please Come Home For Christmas,Eagles,39,43,37,8
04/01/2023,Unholy,Sam Smith & Kim Petras,40,38,1,14
04/01/2023,Baby It's Cold Outside,Dean Martin,41,49,23,8
04/01/2023,Winter Wonderland,Darlene Love,42,41,33,6
04/01/2023,You Make It Feel Like Christmas,Gwen Stefani Featuring Blake Shelton,43,39,39,3
04/01/2023,Happy Xmas (War Is Over),John & Yoko/The Plastic Ono Band With The Harlem Community Choir,44,44,34,5
04/01/2023,Superhero (Heroes & Villains),Metro Boomin| Future & Chris Brown,45,29,6,4
04/01/2023,Mistletoe,Justin Bieber,46,29,5,-
04/01/2023,Linus And Lucy (Peanuts Theme),Vince Guaraldi Trio,47,35,4,-
04/01/2023,Just Wanna Rock,Lil Uzi Vert,48,50,10,9
04/01/2023,Someday At Christmas,Lizzo,49,49,1,-
04/01/2023,Bad Habit,Steve Lacy,50,1,23,-
11/01/2023,Kill Bill,SZA,1,7,1,4
11/01/2023,Rich Flex,Drake & 21 Savage,2,29,1,9
11/01/2023,Creepin',Metro Boomin| The Weeknd & 21 Savage,3,24,3,5
11/01/2023,Anti-Hero,Taylor Swift,4,37,1,11
11/01/2023,Something In The Orange,Zach Bryan,5,35,3,37
11/01/2023,Unholy,Sam Smith & Kim Petras,6,40,1,15
11/01/2023,Superhero (Heroes & Villains),Metro Boomin| Future & Chris Brown,7,45,6,5
11/01/2023,Just Wanna Rock,Lil Uzi Vert,8,48,8,10
11/01/2023,Bad Habit,Steve Lacy,9,50,1,24
11/01/2023,Rock And A Hard Place,Bailey Zimmerman,10,10,26,-
11/01/2023,Golden Hour,JVKE,11,11,14,-
11/01/2023,I'm Good (Blue),David Guetta & Bebe Rexha,12,12,14,-
11/01/2023,You Proof,Morgan Wallen,13,5,31,-
11/01/2023,As It Was,Harry Styles,14,1,36,-
11/01/2023,Shirt,SZA,15,7,7,-
11/01/2023,Escapism,RAYE Featuring 070 Shake,16,16,1,-
11/01/2023,Nobody Gets Me,SZA,17,6,3,-
11/01/2023,Low,SZA,18,10,3,-
11/01/2023,Thank God,Kane Brown With Katelyn Brown,19,12,11,-
11/01/2023,Bebe Dame,Fuerza Regida X Grupo Frontera,20,20,1,-
11/01/2023,Under The Influence,Chris Brown,21,7,17,-
11/01/2023,Blind,SZA,22,8,3,-
11/01/2023,Titi Me Pregunto,Bad Bunny,23,4,31,-
11/01/2023,Snooze,SZA,24,21,2,-
11/01/2023,Wasted On You,Morgan Wallen,25,3,46,-
11/01/2023,Die For You,The Weeknd & Ariana Grande,26,23,11,-
11/01/2023,Made You Look,Meghan Trainor,27,24,6,-
11/01/2023,Going; Going; Gone,Luke Combs,28,28,1,-
11/01/2023,Wait For U,Future Featuring Drake & Tems,29,1,32,-
11/01/2023,Wait In The Truck,HARDY Featuring Lainey Wilson,30,30,3,-
11/01/2023,I Ain't Worried,OneRepublic,31,10,20,-
11/01/2023,Me Porto Bonito,Bad Bunny & Chencho Corleone,32,1,30,-
11/01/2023,Love Language,SZA,33,12,3,-
11/01/2023,Calm Down,Rema & Selena Gomez,34,34,1,-
11/01/2023,Tomorrow 2,GloRilla & Cardi B,35,3,11,-
11/01/2023,Until I Found You,Stephen Sanchez,36,36,1,-
11/01/2023,Hotel Lobby (Unc And Phew),Quavo & Takeoff,37,34,7,-
11/01/2023,The Kind Of Love We Make,Luke Combs,38,7,22,-
11/01/2023,Thought You Should Know,Morgan Wallen,39,13,6,-
11/01/2023,Heart Like A Truck,Lainey Wilson,40,40,1,-
11/01/2023,Jimmy Cooks,Drake Featuring 21 Savage,41,1,25,-
11/01/2023,Cuff It,Beyonce,42,4,10,-
11/01/2023,Romantic Homicide,d4vd,43,14,10,-
11/01/2023,Tennessee Orange,Megan Moroney,44,44,1,-
11/01/2023,Gato de Noche,Nengo Flow & Bad Bunny,45,45,1,-
11/01/2023,Sure Thing,Miguel,46,46,1,-
11/01/2023,Fall In Love,Bailey Zimmerman,47,21,23,-
11/01/2023,Heat Waves,Glass Animals,48,3,82,-
11/01/2023,Spin Bout U,Drake & 21 Savage,49,4,5,-
11/01/2023,She Had Me At Heads Carolina,Cole Swindell,50,12,18,-
18/01/2023,Kill Bill,SZA,1,1,1,5
18/01/2023,Creepin',Metro Boomin| The Weeknd & 21 Savage,2,3,2,6
18/01/2023,Rich Flex,Drake & 21 Savage,3,2,1,10
18/01/2023,Something In The Orange,Zach Bryan,4,5,3,38
18/01/2023,Anti-Hero,Taylor Swift,5,4,1,12
18/01/2023,Superhero (Heroes & Villains),Metro Boomin| Future & Chris Brown,6,7,6,6
18/01/2023,Unholy,Sam Smith & Kim Petras,7,6,1,16
18/01/2023,Just Wanna Rock,Lil Uzi Vert,8,8,8,11
18/01/2023,Rock And A Hard Place,Bailey Zimmerman,9,10,9,27
18/01/2023,Golden Hour,JVKE,10,11,10,15
18/01/2023,Bebe Dame,Fuerza Regida X Grupo Frontera,11,20,11,2
18/01/2023,Escapism,RAYE Featuring 070 Shake,12,16,12,2
18/01/2023,Bad Habit,Steve Lacy,13,9,1,25
18/01/2023,You Proof,Morgan Wallen,14,13,5,32
18/01/2023,Nobody Gets Me,SZA,15,17,6,4
18/01/2023,I'm Good (Blue),David Guetta & Bebe Rexha,16,12,12,15
18/01/2023,Low,SZA,17,18,10,4
18/01/2023,Shirt,SZA,18,15,7,8
18/01/2023,As It Was,Harry Styles,19,14,1,37
18/01/2023,Snooze,SZA,20,24,20,3
18/01/2023,Die For You,The Weeknd & Ariana Grande,21,26,21,12
18/01/2023,Sure Thing,Miguel,22,46,22,2
18/01/2023,Under The Influence,Chris Brown,23,21,7,18
18/01/2023,Thank God,Kane Brown With Katelyn Brown,24,19,12,12
18/01/2023,Until I Found You,Stephen Sanchez,25,36,25,2
18/01/2023,Blind,SZA,26,22,8,4
18/01/2023,Wait For U,Future Featuring Drake & Tems,27,29,1,33
18/01/2023,Wasted On You,Morgan Wallen,28,25,3,47
18/01/2023,Calm Down,Rema & Selena Gomez,29,34,29,2
18/01/2023,Going; Going; Gone,Luke Combs,30,28,28,2
18/01/2023,I Ain't Worried,OneRepublic,31,31,10,21
18/01/2023,Wait In The Truck,HARDY Featuring Lainey Wilson,32,30,30,4
18/01/2023,Hotel Lobby (Unc And Phew),Quavo & Takeoff,33,37,33,8
18/01/2023,Titi Me Pregunto,Bad Bunny,34,23,4,32
18/01/2023,Thought You Should Know,Morgan Wallen,35,39,13,7
18/01/2023,Love Language,SZA,36,33,12,4
18/01/2023,The Kind Of Love We Make,Luke Combs,37,38,7,23
18/01/2023,Heart Like A Truck,Lainey Wilson,38,40,38,2
18/01/2023,Made You Look,Meghan Trainor,39,27,24,7
18/01/2023,Romantic Homicide,d4vd,40,43,14,11
18/01/2023,Jimmy Cooks,Drake Featuring 21 Savage,41,41,1,26
18/01/2023,Que Vuelvas,Carin Leon X Grupo Frontera,42,42,1,-
18/01/2023,Tomorrow 2,GloRilla & Cardi B,43,35,3,12
18/01/2023,Me Porto Bonito,Bad Bunny & Chencho Corleone,44,32,1,31
18/01/2023,Tennessee Orange,Megan Moroney,45,44,44,2
18/01/2023,Fall In Love,Bailey Zimmerman,46,47,21,24
18/01/2023,Lavender Haze,Taylor Swift,47,2,7,-
18/01/2023,Good Days,SZA,48,2,22,-
18/01/2023,Spin Bout U,Drake & 21 Savage,49,49,4,6
18/01/2023,Sweater Weather,The Neighbourhood,50,19,29,-
25/01/2023,Flowers,Miley Cyrus,1,1,1,-
25/01/2023,Kill Bill,SZA,2,1,1,6
25/01/2023,Bzrp Music Sessions; Vol. 53,Bizarrap & Shakira,3,3,1,-
25/01/2023,Creepin',Metro Boomin| The Weeknd & 21 Savage,4,2,2,7
25/01/2023,Something In The Orange,Zach Bryan,5,4,3,39
25/01/2023,Rich Flex,Drake & 21 Savage,6,3,1,11
25/01/2023,Superhero (Heroes & Villains),Metro Boomin| Future & Chris Brown,7,6,6,7
25/01/2023,Anti-Hero,Taylor Swift,8,5,1,13
25/01/2023,Unholy,Sam Smith & Kim Petras,9,7,1,17
25/01/2023,Bebe Dame,Fuerza Regida X Grupo Frontera,10,11,10,3
25/01/2023,Just Wanna Rock,Lil Uzi Vert,11,8,8,12
25/01/2023,Snooze,SZA,12,20,12,4
25/01/2023,Golden Hour,JVKE,13,10,10,16
25/01/2023,Escapism,RAYE Featuring 070 Shake,14,12,12,3
25/01/2023,Rock And A Hard Place,Bailey Zimmerman,15,9,9,28
25/01/2023,Bad Habit,Steve Lacy,16,13,1,26
25/01/2023,Sure Thing,Miguel,17,22,17,3
25/01/2023,Low,SZA,18,17,10,5
25/01/2023,Nobody Gets Me,SZA,19,15,6,5
25/01/2023,Die For You,The Weeknd & Ariana Grande,20,21,20,13
25/01/2023,I'm Good (Blue),David Guetta & Bebe Rexha,21,16,12,16
25/01/2023,You Proof,Morgan Wallen,22,14,5,33
25/01/2023,As It Was,Harry Styles,23,19,1,38
25/01/2023,Shirt,SZA,24,18,7,9
25/01/2023,Thank God,Kane Brown With Katelyn Brown,25,24,12,13
25/01/2023,Under The Influence,Chris Brown,26,23,7,19
25/01/2023,Wait For U,Future Featuring Drake & Tems,27,27,1,34
25/01/2023,Que Vuelvas,Carin Leon X Grupo Frontera,28,42,28,2
25/01/2023,Calm Down,Rema & Selena Gomez,29,29,29,3
25/01/2023,Going; Going; Gone,Luke Combs,30,30,28,3
25/01/2023,Wasted On You,Morgan Wallen,31,28,3,48
25/01/2023,Blind,SZA,32,26,8,5
25/01/2023,Heart Like A Truck,Lainey Wilson,33,38,33,3
25/01/2023,I Ain't Worried,OneRepublic,34,31,10,22
25/01/2023,Wait In The Truck,HARDY Featuring Lainey Wilson,35,32,30,5
25/01/2023,The Kind Of Love We Make,Luke Combs,36,37,7,24
25/01/2023,Hotel Lobby (Unc And Phew),Quavo & Takeoff,37,33,33,9
25/01/2023,Until I Found You,Stephen Sanchez,38,25,25,3
25/01/2023,Titi Me Pregunto,Bad Bunny,39,34,4,33
25/01/2023,Thought You Should Know,Morgan Wallen,40,35,13,8
25/01/2023,Tennessee Orange,Megan Moroney,41,45,41,3
25/01/2023,Made You Look,Meghan Trainor,42,39,24,8
25/01/2023,On Wat U On,Moneybagg Yo x GloRilla,43,43,1,-
25/01/2023,Jimmy Cooks,Drake Featuring 21 Savage,44,41,1,27
25/01/2023,Romantic Homicide,d4vd,45,40,14,12
25/01/2023,Tomorrow 2,GloRilla & Cardi B,46,43,3,13
25/01/2023,Love Language,SZA,47,36,12,5
25/01/2023,Me Porto Bonito,Bad Bunny & Chencho Corleone,48,44,1,32
25/01/2023,Fall In Love,Bailey Zimmerman,49,46,21,25
25/01/2023,Tennessee Whiskey,Chris Stapleton,50,16,63,-
01/02/2023,Flowers,Miley Cyrus,1,1,1,2
01/02/2023,Kill Bill,SZA,2,2,1,7
01/02/2023,Creepin',Metro Boomin| The Weeknd & 21 Savage,3,4,2,8
01/02/2023,Something In The Orange,Zach Bryan,4,5,3,40
01/02/2023,Anti-Hero,Taylor Swift,5,8,1,14
01/02/2023,Rich Flex,Drake & 21 Savage,6,6,1,12
01/02/2023,Superhero (Heroes & Villains),Metro Boomin| Future & Chris Brown,7,7,6,8
01/02/2023,Bzrp Music Sessions; Vol. 53,Bizarrap & Shakira,8,3,3,2
01/02/2023,Unholy,Sam Smith & Kim Petras,9,9,1,18
01/02/2023,Snooze,SZA,10,12,10,5
01/02/2023,Just Wanna Rock,Lil Uzi Vert,11,11,8,13
01/02/2023,Rock And A Hard Place,Bailey Zimmerman,12,15,9,29
01/02/2023,Golden Hour,JVKE,13,13,10,17
01/02/2023,Bebe Dame,Fuerza Regida X Grupo Frontera,14,10,10,4
01/02/2023,Escapism,RAYE Featuring 070 Shake,15,14,12,4
01/02/2023,Sure Thing,Miguel,16,17,16,4
01/02/2023,Die For You,The Weeknd & Ariana Grande,17,20,17,14
01/02/2023,I'm Good (Blue),David Guetta & Bebe Rexha,18,21,12,17
01/02/2023,Wait In The Truck,HARDY Featuring Lainey Wilson,19,35,19,6
01/02/2023,Bad Habit,Steve Lacy,20,16,1,27
01/02/2023,You Proof,Morgan Wallen,21,22,5,34
01/02/2023,Low,SZA,22,18,10,6
01/02/2023,As It Was,Harry Styles,23,23,1,39
01/02/2023,Thank God,Kane Brown With Katelyn Brown,24,25,12,14
01/02/2023,Calm Down,Rema & Selena Gomez,25,29,25,4
01/02/2023,Nobody Gets Me,SZA,26,19,6,6
01/02/2023,Knight Crawler,Trippie Redd & Juice WRLD,27,27,1,-
01/02/2023,Shirt,SZA,28,24,7,10
01/02/2023,The Kind Of Love We Make,Luke Combs,29,36,7,25
01/02/2023,Going; Going; Gone,Luke Combs,30,30,28,4
01/02/2023,Wait For U,Future Featuring Drake & Tems,31,27,1,35
01/02/2023,Wasted On You,Morgan Wallen,32,31,3,49
01/02/2023,Under The Influence,Chris Brown,33,26,7,20
01/02/2023,Heart Like A Truck,Lainey Wilson,34,33,33,4
01/02/2023,Que Vuelvas,Carin Leon X Grupo Frontera,35,28,28,3
01/02/2023,Until I Found You,Stephen Sanchez,36,38,25,4
01/02/2023,I Ain't Worried,OneRepublic,37,34,10,23
01/02/2023,Thought You Should Know,Morgan Wallen,38,40,13,9
01/02/2023,Jimmy Cooks,Drake Featuring 21 Savage,39,44,1,28
01/02/2023,Hotel Lobby (Unc And Phew),Quavo & Takeoff,40,37,33,10
01/02/2023,Titi Me Pregunto,Bad Bunny,41,39,4,34
01/02/2023,Made You Look,Meghan Trainor,42,42,24,9
01/02/2023,Romantic Homicide,d4vd,43,45,14,13
01/02/2023,Lavender Haze,Taylor Swift,44,2,8,-
01/02/2023,Blind,SZA,45,32,8,6
01/02/2023,Tennessee Orange,Megan Moroney,46,41,41,4
01/02/2023,Fall In Love,Bailey Zimmerman,47,49,21,26
01/02/2023,Here With Me,d4vd,48,48,1,-
01/02/2023,Nonsense,Sabrina Carpenter,49,49,1,-
01/02/2023,Tomorrow 2,GloRilla & Cardi B,50,46,3,14
08/02/2023,Flowers,Miley Cyrus,1,1,1,3
08/02/2023,Kill Bill,SZA,2,2,1,8
08/02/2023,Creepin',Metro Boomin| The Weeknd & 21 Savage,3,3,2,9
08/02/2023,Something In The Orange,Zach Bryan,4,4,3,41
08/02/2023,Anti-Hero,Taylor Swift,5,5,1,15
08/02/2023,Rich Flex,Drake & 21 Savage,6,6,1,13
08/02/2023,Unholy,Sam Smith & Kim Petras,7,9,1,19
08/02/2023,Superhero (Heroes & Villains),Metro Boomin| Future & Chris Brown,8,7,6,9
08/02/2023,Just Wanna Rock,Lil Uzi Vert,9,11,8,14
08/02/2023,Rock And A Hard Place,Bailey Zimmerman,10,12,9,30
08/02/2023,Snooze,SZA,11,10,10,6
08/02/2023,Bzrp Music Sessions; Vol. 53,Bizarrap & Shakira,12,8,3,3
08/02/2023,Last Night,Morgan Wallen,13,13,1,-
08/02/2023,Golden Hour,JVKE,14,13,10,18
08/02/2023,Sure Thing,Miguel,15,16,15,5
08/02/2023,Die For You,The Weeknd & Ariana Grande,16,17,16,15
08/02/2023,Love Again,The Kid LAROI,17,17,1,-
08/02/2023,You Proof,Morgan Wallen,18,21,5,35
08/02/2023,Bebe Dame,Fuerza Regida X Grupo Frontera,19,14,10,5
08/02/2023,Dawns,Zach Bryan Featuring Maggie Rogers,20,20,1,-
08/02/2023,Escapism,RAYE Featuring 070 Shake,21,15,12,5
08/02/2023,I'm Good (Blue),David Guetta & Bebe Rexha,22,18,12,18
08/02/2023,Bad Habit,Steve Lacy,23,20,1,28
08/02/2023,Calm Down,Rema & Selena Gomez,24,25,24,5
08/02/2023,Thank God,Kane Brown With Katelyn Brown,25,24,12,15
08/02/2023,Lavender Haze,Taylor Swift,26,44,2,9
08/02/2023,The Kind Of Love We Make,Luke Combs,27,29,7,26
08/02/2023,Thought You Should Know,Morgan Wallen,28,38,13,10
08/02/2023,As It Was,Harry Styles,29,23,1,40
08/02/2023,Going; Going; Gone,Luke Combs,30,30,28,5
08/02/2023,Low,SZA,31,22,10,7
08/02/2023,Wait In The Truck,HARDY Featuring Lainey Wilson,32,19,19,7
08/02/2023,Wait For U,Future Featuring Drake & Tems,33,31,1,36
08/02/2023,Wasted On You,Morgan Wallen,34,32,3,50
08/02/2023,Under The Influence,Chris Brown,35,33,7,21
08/02/2023,Nobody Gets Me,SZA,36,26,6,7
08/02/2023,Heart Like A Truck,Lainey Wilson,37,34,33,5
08/02/2023,Until I Found You,Stephen Sanchez,38,36,25,5
08/02/2023,Shirt,SZA,39,28,7,11
08/02/2023,Made You Look,Meghan Trainor,40,42,24,10
08/02/2023,One Thing At A Time,Morgan Wallen,41,32,2,-
08/02/2023,I Ain't Worried,OneRepublic,42,37,10,24
08/02/2023,Jimmy Cooks,Drake Featuring 21 Savage,43,39,1,29
08/02/2023,Que Vuelvas,Carin Leon X Grupo Frontera,44,35,28,4
08/02/2023,Tennessee Orange,Megan Moroney,45,46,41,5
08/02/2023,Hotel Lobby (Unc And Phew),Quavo & Takeoff,46,40,33,11
08/02/2023,Freestyle,Lil Baby,47,34,9,-
08/02/2023,Titi Me Pregunto,Bad Bunny,48,41,4,35
08/02/2023,No Role Modelz,J. Cole,49,35,28,-
08/02/2023,Romantic Homicide,d4vd,50,43,14,14
15/02/2023,Flowers,Miley Cyrus,1,1,1,4
15/02/2023,Kill Bill,SZA,2,2,1,9
15/02/2023,Last Night,Morgan Wallen,3,13,3,2
15/02/2023,Boy's A Liar; Pt. 2,PinkPantheress & Ice Spice,4,4,1,-
15/02/2023,Unholy,Sam Smith & Kim Petras,5,7,1,20
15/02/2023,Something In The Orange,Zach Bryan,6,4,3,42
15/02/2023,Creepin',Metro Boomin| The Weeknd & 21 Savage,7,3,2,10
15/02/2023,Rich Flex,Drake & 21 Savage,8,6,1,14
15/02/2023,Anti-Hero,Taylor Swift,9,5,1,16
15/02/2023,Just Wanna Rock,Lil Uzi Vert,10,9,8,15
15/02/2023,Superhero (Heroes & Villains),Metro Boomin| Future & Chris Brown,11,8,6,10
15/02/2023,Snooze,SZA,12,11,10,7
15/02/2023,Sure Thing,Miguel,13,15,13,6
15/02/2023,Rock And A Hard Place,Bailey Zimmerman,14,10,9,31
15/02/2023,Thought You Should Know,Morgan Wallen,15,28,13,11
15/02/2023,You Proof,Morgan Wallen,16,18,5,36
15/02/2023,Die For You,The Weeknd & Ariana Grande,17,16,16,16
15/02/2023,Golden Hour,JVKE,18,14,10,19
15/02/2023,As It Was,Harry Styles,19,29,1,41
15/02/2023,I Wrote The Book,Morgan Wallen,20,20,1,-
15/02/2023,Bzrp Music Sessions; Vol. 53,Bizarrap & Shakira,21,12,3,4
15/02/2023,Bebe Dame,Fuerza Regida X Grupo Frontera,22,19,10,6
15/02/2023,Escapism,RAYE Featuring 070 Shake,23,21,12,6
15/02/2023,Bad Habit,Steve Lacy,24,23,1,29
15/02/2023,I'm Good (Blue),David Guetta & Bebe Rexha,25,22,12,19
15/02/2023,One Thing At A Time,Morgan Wallen,26,41,26,3
15/02/2023,Dawns,Zach Bryan Featuring Maggie Rogers,27,20,20,2
15/02/2023,The Kind Of Love We Make,Luke Combs,28,27,7,27
15/02/2023,Calm Down,Rema & Selena Gomez,29,24,24,6
15/02/2023,Wasted On You,Morgan Wallen,30,34,3,51
15/02/2023,Everything I Love,Morgan Wallen,31,31,1,-
15/02/2023,Going; Going; Gone,Luke Combs,32,30,28,6
15/02/2023,Wait For U,Future Featuring Drake & Tems,33,33,1,37
15/02/2023,Cuff It,Beyonce,34,4,11,-
15/02/2023,Love Again,The Kid LAROI,35,17,17,2
15/02/2023,Thank God,Kane Brown With Katelyn Brown,36,25,12,16
15/02/2023,Low,SZA,37,31,10,8
15/02/2023,Under The Influence,Chris Brown,38,35,7,22
15/02/2023,Heart Like A Truck,Lainey Wilson,39,37,33,6
15/02/2023,Players,Coi Leray,40,40,1,-
15/02/2023,Lavender Haze,Taylor Swift,41,26,2,10
15/02/2023,X Si Volvemos,Karol G x Romeo Santos,42,42,1,-
15/02/2023,Shirt,SZA,43,39,7,12
15/02/2023,Nobody Gets Me,SZA,44,36,6,8
15/02/2023,Titi Me Pregunto,Bad Bunny,45,48,4,36
15/02/2023,Until I Found You,Stephen Sanchez,46,38,25,6
15/02/2023,Jimmy Cooks,Drake Featuring 21 Savage,47,43,1,30
15/02/2023,Freestyle,Lil Baby,48,47,34,10
15/02/2023,Tennessee Orange,Megan Moroney,49,45,41,6
15/02/2023,Made You Look,Meghan Trainor,50,40,24,11
22/02/2023,Kill Bill,SZA,1,2,1,10
22/02/2023,Flowers,Miley Cyrus,2,1,1,5
22/02/2023,Boy's A Liar; Pt. 2,PinkPantheress & Ice Spice,3,4,3,2
22/02/2023,Last Night,Morgan Wallen,4,3,3,3
22/02/2023,Love You Anyway,Luke Combs,5,5,1,-
22/02/2023,Something In The Orange,Zach Bryan,6,6,3,43
22/02/2023,Just Wanna Rock,Lil Uzi Vert,7,10,7,16
22/02/2023,Creepin',Metro Boomin| The Weeknd & 21 Savage,8,7,2,11
22/02/2023,Unholy,Sam Smith & Kim Petras,9,5,1,21
22/02/2023,Cuff It,Beyonce,10,34,4,12
22/02/2023,Rich Flex,Drake & 21 Savage,11,8,1,15
22/02/2023,Anti-Hero,Taylor Swift,12,9,1,17
22/02/2023,Snooze,SZA,13,12,10,8
22/02/2023,Superhero (Heroes & Villains),Metro Boomin| Future & Chris Brown,14,11,6,11
22/02/2023,Sure Thing,Miguel,15,13,13,7
22/02/2023,Rock And A Hard Place,Bailey Zimmerman,16,14,9,32
22/02/2023,Golden Hour,JVKE,17,18,10,20
22/02/2023,You Proof,Morgan Wallen,18,16,5,37
22/02/2023,Thought You Should Know,Morgan Wallen,19,15,13,12
22/02/2023,Die For You,The Weeknd & Ariana Grande,20,17,16,17
22/02/2023,Thank God,Kane Brown With Katelyn Brown,21,36,12,17
22/02/2023,Calm Down,Rema & Selena Gomez,22,29,22,7
22/02/2023,As It Was,Harry Styles,23,19,1,42
22/02/2023,Bebe Dame,Fuerza Regida X Grupo Frontera,24,22,10,7
22/02/2023,Umbrella,Rihanna Featuring Jay-Z,25,25,1,-
22/02/2023,Escapism,RAYE Featuring 070 Shake,26,23,12,7
22/02/2023,Bad Habit,Steve Lacy,27,24,1,30
22/02/2023,The Kind Of Love We Make,Luke Combs,28,28,7,28
22/02/2023,Players,Coi Leray,29,40,29,2
22/02/2023,I'm Good (Blue),David Guetta & Bebe Rexha,30,25,12,20
22/02/2023,Wasted On You,Morgan Wallen,31,30,3,52
22/02/2023,Wait For U,Future Featuring Drake & Tems,32,33,1,38
22/02/2023,Bzrp Music Sessions; Vol. 53,Bizarrap & Shakira,33,21,3,5
22/02/2023,Lavender Haze,Taylor Swift,34,41,2,11
22/02/2023,Lift Me Up,Rihanna,35,2,5,-
22/02/2023,Going; Going; Gone,Luke Combs,36,32,28,7
22/02/2023,Under The Influence,Chris Brown,37,38,7,23
22/02/2023,Until I Found You,Stephen Sanchez,38,46,25,7
22/02/2023,Diamonds,Rihanna,39,3,19,-
22/02/2023,I Wrote The Book,Morgan Wallen,40,20,20,2
22/02/2023,Love On The Brain,Rihanna,41,21,18,-
22/02/2023,Lost,Linkin Park,42,42,1,-
22/02/2023,Heart Like A Truck,Lainey Wilson,43,39,33,7
22/02/2023,Low,SZA,44,37,10,9
22/02/2023,We Found Love,Rihanna Featuring Calvin Harris,45,45,1,-
22/02/2023,Dawns,Zach Bryan Featuring Maggie Rogers,46,27,20,3
22/02/2023,One Thing At A Time,Morgan Wallen,47,26,26,4
22/02/2023,Needed Me,Rihanna,48,3,44,-
22/02/2023,Shirt,SZA,49,43,7,13
22/02/2023,Tennessee Whiskey,Chris Stapleton,50,16,64,-
01/03/2023,Boy's A Liar; Pt. 2,PinkPantheress & Ice Spice,1,3,1,3
01/03/2023,Kill Bill,SZA,2,1,1,11
01/03/2023,Last Night,Morgan Wallen,3,4,3,4
01/03/2023,Flowers,Miley Cyrus,4,2,1,6
01/03/2023,Creepin',Metro Boomin| The Weeknd & 21 Savage,5,8,2,12
01/03/2023,Just Wanna Rock,Lil Uzi Vert,6,7,6,17
01/03/2023,Superhero (Heroes & Villains),Metro Boomin| Future & Chris Brown,7,14,6,12
01/03/2023,Something In The Orange,Zach Bryan,8,6,3,44
01/03/2023,Rock And A Hard Place,Bailey Zimmerman,9,16,9,33
01/03/2023,Snooze,SZA,10,13,10,9
01/03/2023,Rich Flex,Drake & 21 Savage,11,11,1,16
01/03/2023,Anti-Hero,Taylor Swift,12,12,1,18
01/03/2023,Painting Pictures,Superstar Pride,13,13,1,-
01/03/2023,Sure Thing,Miguel,14,15,13,8
01/03/2023,Unholy,Sam Smith & Kim Petras,15,9,1,22
01/03/2023,You Proof,Morgan Wallen,16,18,5,38
01/03/2023,Cuff It,Beyonce,17,10,4,13
01/03/2023,Love You Anyway,Luke Combs,18,5,5,2
01/03/2023,Golden Hour,JVKE,19,17,10,21
01/03/2023,Thought You Should Know,Morgan Wallen,20,19,13,13
01/03/2023,Calm Down,Rema & Selena Gomez,21,22,21,8
01/03/2023,Die For You,The Weeknd & Ariana Grande,22,20,16,18
01/03/2023,Thank God,Kane Brown With Katelyn Brown,23,21,12,18
01/03/2023,As It Was,Harry Styles,24,23,1,43
01/03/2023,Dawns,Zach Bryan Featuring Maggie Rogers,25,46,20,4
01/03/2023,Wasted On You,Morgan Wallen,26,31,3,53
01/03/2023,Players,Coi Leray,27,29,27,3
01/03/2023,Escapism,RAYE Featuring 070 Shake,28,26,12,8
01/03/2023,Bebe Dame,Fuerza Regida X Grupo Frontera,29,24,10,8
01/03/2023,Favorite Song,Toosii,30,30,1,-
01/03/2023,Bad Habit,Steve Lacy,31,27,1,31
01/03/2023,Hope,NF,32,32,1,-
01/03/2023,I'm Good (Blue),David Guetta & Bebe Rexha,33,30,12,21
01/03/2023,Wait For U,Future Featuring Drake & Tems,34,32,1,39
01/03/2023,The Kind Of Love We Make,Luke Combs,35,28,7,29
01/03/2023,Going; Going; Gone,Luke Combs,36,36,28,8
01/03/2023,Lavender Haze,Taylor Swift,37,34,2,12
01/03/2023,Under The Influence,Chris Brown,38,37,7,24
01/03/2023,Heart Like A Truck,Lainey Wilson,39,43,33,8
01/03/2023,Until I Found You,Stephen Sanchez,40,38,25,8
01/03/2023,Bzrp Music Sessions; Vol. 53,Bizarrap & Shakira,41,33,3,6
01/03/2023,Watch This (ARIZONATEARS Pluggnb Remix),Lil Uzi Vert,42,42,1,-
01/03/2023,I Wrote The Book,Morgan Wallen,43,40,20,3
01/03/2023,Freestyle,Lil Baby,44,34,11,-
01/03/2023,Low,SZA,45,44,10,10
